,Hours,DK1,DK2,DK
27/01/2018,02 - 03,447,189,636
27/01/2018,03 - 04,466,180,646
27/01/2018,04 - 05,380,230,610
27/01/2018,05 - 06,263,209,472
27/01/2018,06 - 07,242,197,439
27/01/2018,07 - 08,316,174,490
27/01/2018,08 - 09,390,211,601
27/01/2018,09 - 10,573,219,792
27/01/2018,10 - 11,727,231,958
27/01/2018,11 - 12,973,229,1202
27/01/2018,12 - 13,1313,239,1552
27/01/2018,13 - 14,1615,356,1971
27/01/2018,14 - 15,1991,351,2342
27/01/2018,15 - 16,2287,401,2688
27/01/2018,16 - 17,2664,420,3084
27/01/2018,17 - 18,2894,522,3416
27/01/2018,18 - 19,3200,538,3738
27/01/2018,19 - 20,3365,691,4056
27/01/2018,20 - 21,3563,750,4313
27/01/2018,21 - 22,3576,813,4389
27/01/2018,22 - 23,3543,893,4436
27/01/2018,23 - 00,3320,892,4212
28/01/2018,00 - 01,2638,886,3524
28/01/2018,01 - 02,2362,707,3069
28/01/2018,02 - 03,2273,676,2949
28/01/2018,03 - 04,2403,655,3058
28/01/2018,04 - 05,2363,809,3172
28/01/2018,05 - 06,2931,793,3724
28/01/2018,06 - 07,2676,793,3469
28/01/2018,07 - 08,3109,805,3914
28/01/2018,08 - 09,3141,803,3944
28/01/2018,09 - 10,3155,811,3966
28/01/2018,10 - 11,3152,820,3972
28/01/2018,11 - 12,3130,828,3958
28/01/2018,12 - 13,3108,834,3942
28/01/2018,13 - 14,3142,839,3981
28/01/2018,14 - 15,3064,835,3899
28/01/2018,15 - 16,2879,815,3694
28/01/2018,16 - 17,2785,811,3596
28/01/2018,17 - 18,2519,788,3307
28/01/2018,18 - 19,2286,689,2975
28/01/2018,19 - 20,1951,503,2454
28/01/2018,20 - 21,1740,427,2167
28/01/2018,21 - 22,1580,420,2000
28/01/2018,22 - 23,1549,411,1960
28/01/2018,23 - 00,1432,469,1901
29/01/2018,00 - 01,1418,501,1919
29/01/2018,01 - 02,1650,598,2248
29/01/2018,02 - 03,1870,686,2556
29/01/2018,03 - 04,2112,753,2865
29/01/2018,04 - 05,2465,802,3267
29/01/2018,05 - 06,2644,836,3480
29/01/2018,06 - 07,2956,872,3828
29/01/2018,07 - 08,3273,917,4190
29/01/2018,08 - 09,3324,917,4241
29/01/2018,09 - 10,3374,904,4278
29/01/2018,10 - 11,3418,916,4334
29/01/2018,11 - 12,3359,926,4285
29/01/2018,12 - 13,3210,918,4128
29/01/2018,13 - 14,3091,885,3976
29/01/2018,14 - 15,3093,852,3945
29/01/2018,15 - 16,3108,814,3922
29/01/2018,16 - 17,3100,775,3875
29/01/2018,17 - 18,3096,767,3863
29/01/2018,18 - 19,3119,778,3897
29/01/2018,19 - 20,3119,787,3906
29/01/2018,20 - 21,3129,809,3938
29/01/2018,21 - 22,3035,828,3863
29/01/2018,22 - 23,3152,845,3997
29/01/2018,23 - 00,3020,860,3880
30/01/2018,00 - 01,3128,880,4008
30/01/2018,01 - 02,3112,889,4001
30/01/2018,02 - 03,3113,889,4002
30/01/2018,03 - 04,3001,882,3883
30/01/2018,04 - 05,3081,853,3934
30/01/2018,05 - 06,2973,837,3810
30/01/2018,06 - 07,3048,831,3879
30/01/2018,07 - 08,3034,822,3856
30/01/2018,08 - 09,2933,793,3726
30/01/2018,09 - 10,2714,791,3505
30/01/2018,10 - 11,2693,748,3441
30/01/2018,11 - 12,2513,725,3238
30/01/2018,12 - 13,2342,695,3037
30/01/2018,13 - 14,2277,664,2941
30/01/2018,14 - 15,2233,632,2865
30/01/2018,15 - 16,2055,598,2653
30/01/2018,16 - 17,1851,574,2425
30/01/2018,17 - 18,1807,561,2368
30/01/2018,18 - 19,1831,500,2331
30/01/2018,19 - 20,1790,403,2193
30/01/2018,20 - 21,1889,373,2262
30/01/2018,21 - 22,2052,417,2469
30/01/2018,22 - 23,2146,419,2565
30/01/2018,23 - 00,2331,477,2808
31/01/2018,00 - 01,2266,519,2785
31/01/2018,01 - 02,2302,439,2741
31/01/2018,02 - 03,2290,469,2759
31/01/2018,03 - 04,2429,498,2927
31/01/2018,04 - 05,2533,490,3023
31/01/2018,05 - 06,2542,561,3103
31/01/2018,06 - 07,2565,554,3119
31/01/2018,07 - 08,2683,573,3256
31/01/2018,08 - 09,2745,635,3380
31/01/2018,09 - 10,2773,722,3495
31/01/2018,10 - 11,2631,767,3398
31/01/2018,11 - 12,2610,786,3396
31/01/2018,12 - 13,2635,793,3428
31/01/2018,13 - 14,2397,791,3188
31/01/2018,14 - 15,2304,740,3044
31/01/2018,15 - 16,2259,577,2836
31/01/2018,16 - 17,2222,503,2725
31/01/2018,17 - 18,2230,683,2913
31/01/2018,18 - 19,2225,607,2832
31/01/2018,19 - 20,2144,451,2595
31/01/2018,20 - 21,2195,563,2758
31/01/2018,21 - 22,2160,592,2752
31/01/2018,22 - 23,2301,594,2895
31/01/2018,23 - 00,2266,630,2896
01/02/2018,00 - 01,2323,675,2998
01/02/2018,01 - 02,2416,726,3142
01/02/2018,02 - 03,2533,756,3289
01/02/2018,03 - 04,2607,750,3357
01/02/2018,04 - 05,2644,734,3378
01/02/2018,05 - 06,2594,743,3337
01/02/2018,06 - 07,2459,759,3218
01/02/2018,07 - 08,2353,783,3136
01/02/2018,08 - 09,2153,785,2938
01/02/2018,09 - 10,2209,774,2983
01/02/2018,10 - 11,2254,718,2972
01/02/2018,11 - 12,2384,704,3088
01/02/2018,12 - 13,2536,703,3239
01/02/2018,13 - 14,2542,703,3245
01/02/2018,14 - 15,2465,676,3141
01/02/2018,15 - 16,2326,708,3034
01/02/2018,16 - 17,2225,713,2938
01/02/2018,17 - 18,2119,724,2843
01/02/2018,18 - 19,2001,708,2709
01/02/2018,19 - 20,1831,735,2566
01/02/2018,20 - 21,1625,745,2370
01/02/2018,21 - 22,1466,767,2233
01/02/2018,22 - 23,1334,752,2086
01/02/2018,23 - 00,1526,798,2324
02/02/2018,00 - 01,1659,795,2454
02/02/2018,01 - 02,1671,785,2456
02/02/2018,02 - 03,1699,764,2463
02/02/2018,03 - 04,1671,741,2412
02/02/2018,04 - 05,1723,697,2420
02/02/2018,05 - 06,1868,641,2509
02/02/2018,06 - 07,2118,576,2694
02/02/2018,07 - 08,2311,491,2802
02/02/2018,08 - 09,2387,402,2789
02/02/2018,09 - 10,2456,307,2763
02/02/2018,10 - 11,2508,235,2743
02/02/2018,11 - 12,2383,178,2561
02/02/2018,12 - 13,2191,134,2325
02/02/2018,13 - 14,2026,93,2119
02/02/2018,14 - 15,1966,46,2012
02/02/2018,15 - 16,1941,32,1973
02/02/2018,16 - 17,1882,41,1923
02/02/2018,17 - 18,1649,63,1712
02/02/2018,18 - 19,1416,78,1494
02/02/2018,19 - 20,1289,83,1372
02/02/2018,20 - 21,1160,121,1281
02/02/2018,21 - 22,1014,176,1190
02/02/2018,22 - 23,891,254,1145
02/02/2018,23 - 00,882,333,1215
03/02/2018,00 - 01,791,344,1135
03/02/2018,01 - 02,732,309,1041
03/02/2018,02 - 03,694,279,973
03/02/2018,03 - 04,646,307,953
03/02/2018,04 - 05,684,267,951
03/02/2018,05 - 06,638,229,867
03/02/2018,06 - 07,597,221,818
03/02/2018,07 - 08,694,164,858
03/02/2018,08 - 09,845,133,978
03/02/2018,09 - 10,929,103,1032
03/02/2018,10 - 11,921,105,1026
03/02/2018,11 - 12,1071,65,1136
03/02/2018,12 - 13,1227,52,1279
03/02/2018,13 - 14,1304,61,1365
03/02/2018,14 - 15,1376,66,1442
03/02/2018,15 - 16,1419,62,1481
03/02/2018,16 - 17,1510,98,1608
03/02/2018,17 - 18,1709,71,1780
03/02/2018,18 - 19,1957,67,2024
03/02/2018,19 - 20,2159,80,2239
03/02/2018,20 - 21,2355,76,2431
03/02/2018,21 - 22,2499,65,2564
03/02/2018,22 - 23,2685,66,2751
03/02/2018,23 - 00,2810,87,2897
04/02/2018,00 - 01,2840,121,2961
04/02/2018,01 - 02,2838,123,2961
04/02/2018,02 - 03,2781,122,2903
04/02/2018,03 - 04,2697,168,2865
04/02/2018,04 - 05,2594,261,2855
04/02/2018,05 - 06,2560,289,2849
04/02/2018,06 - 07,2558,322,2880
04/02/2018,07 - 08,2622,442,3064
04/02/2018,08 - 09,2569,613,3182
04/02/2018,09 - 10,2461,745,3206
04/02/2018,10 - 11,2343,753,3096
04/02/2018,11 - 12,2131,717,2848
04/02/2018,12 - 13,1952,645,2597
04/02/2018,13 - 14,1710,603,2313
04/02/2018,14 - 15,1655,518,2173
04/02/2018,15 - 16,1562,484,2046
04/02/2018,16 - 17,1443,507,1950
04/02/2018,17 - 18,1352,482,1834
04/02/2018,18 - 19,1273,466,1739
04/02/2018,19 - 20,1129,453,1582
04/02/2018,20 - 21,1069,445,1514
04/02/2018,21 - 22,1034,434,1468
04/02/2018,22 - 23,1012,385,1397
04/02/2018,23 - 00,932,300,1232
05/02/2018,00 - 01,753,288,1041
05/02/2018,01 - 02,561,316,877
05/02/2018,02 - 03,434,313,747
05/02/2018,03 - 04,357,260,617
05/02/2018,04 - 05,327,235,562
05/02/2018,05 - 06,264,212,476
05/02/2018,06 - 07,250,220,470
05/02/2018,07 - 08,204,242,446
05/02/2018,08 - 09,165,233,398
05/02/2018,09 - 10,143,180,323
05/02/2018,10 - 11,126,134,260
05/02/2018,11 - 12,81,108,189
05/02/2018,12 - 13,64,90,154
05/02/2018,13 - 14,44,84,128
05/02/2018,14 - 15,30,65,95
05/02/2018,15 - 16,22,67,89
05/02/2018,16 - 17,24,67,91
05/02/2018,17 - 18,21,67,88
05/02/2018,18 - 19,23,62,85
05/02/2018,19 - 20,35,60,95
05/02/2018,20 - 21,39,51,90
05/02/2018,21 - 22,35,37,72
05/02/2018,22 - 23,24,26,50
05/02/2018,23 - 00,21,22,43
06/02/2018,00 - 01,19,15,34
06/02/2018,01 - 02,39,12,51
06/02/2018,02 - 03,62,16,78
06/02/2018,03 - 04,84,18,102
06/02/2018,04 - 05,78,16,94
06/02/2018,05 - 06,87,14,101
06/02/2018,06 - 07,126,20,146
06/02/2018,07 - 08,126,22,148
06/02/2018,08 - 09,105,22,127
06/02/2018,09 - 10,69,14,83
06/02/2018,10 - 11,58,9,67
06/02/2018,11 - 12,75,7,82
06/02/2018,12 - 13,77,7,84
06/02/2018,13 - 14,82,13,95
06/02/2018,14 - 15,95,15,110
06/02/2018,15 - 16,104,9,113
06/02/2018,16 - 17,77,8,85
06/02/2018,17 - 18,71,6,77
06/02/2018,18 - 19,92,6,98
06/02/2018,19 - 20,144,7,151
06/02/2018,20 - 21,176,12,188
06/02/2018,21 - 22,224,20,244
06/02/2018,22 - 23,321,36,357
06/02/2018,23 - 00,384,33,417
07/02/2018,00 - 01,424,30,454
07/02/2018,01 - 02,521,27,548
07/02/2018,02 - 03,575,24,599
07/02/2018,03 - 04,628,20,648
07/02/2018,04 - 05,622,20,642
07/02/2018,05 - 06,574,22,596
07/02/2018,06 - 07,499,24,523
07/02/2018,07 - 08,444,29,473
07/02/2018,08 - 09,532,32,564
07/02/2018,09 - 10,656,35,691
07/02/2018,10 - 11,676,36,712
07/02/2018,11 - 12,689,32,721
07/02/2018,12 - 13,717,39,756
07/02/2018,13 - 14,818,35,853
07/02/2018,14 - 15,1026,38,1064
07/02/2018,15 - 16,1099,43,1142
07/02/2018,16 - 17,1112,38,1150
07/02/2018,17 - 18,1210,41,1251
07/02/2018,18 - 19,1223,42,1265
07/02/2018,19 - 20,1160,40,1200
07/02/2018,20 - 21,1089,44,1133
07/02/2018,21 - 22,1054,46,1100
07/02/2018,22 - 23,958,53,1011
07/02/2018,23 - 00,846,63,909
08/02/2018,00 - 01,836,74,910
08/02/2018,01 - 02,911,85,996
08/02/2018,02 - 03,856,73,929
08/02/2018,03 - 04,950,72,1022
08/02/2018,04 - 05,1051,74,1125
08/02/2018,05 - 06,1134,54,1188
08/02/2018,06 - 07,1250,47,1297
08/02/2018,07 - 08,1347,41,1388
08/02/2018,08 - 09,1353,37,1390
08/02/2018,09 - 10,1414,35,1449
08/02/2018,10 - 11,1414,36,1450
08/02/2018,11 - 12,1528,39,1567
08/02/2018,12 - 13,1703,50,1753
08/02/2018,13 - 14,1833,63,1896
08/02/2018,14 - 15,1893,69,1962
08/02/2018,15 - 16,1825,66,1891
08/02/2018,16 - 17,1812,56,1868
08/02/2018,17 - 18,1770,52,1822
08/02/2018,18 - 19,1869,60,1929
08/02/2018,19 - 20,2005,69,2074
08/02/2018,20 - 21,2050,96,2146
08/02/2018,21 - 22,2098,128,2226
08/02/2018,22 - 23,2158,140,2298
08/02/2018,23 - 00,2274,141,2415
09/02/2018,00 - 01,2235,152,2387
09/02/2018,01 - 02,2268,170,2438
09/02/2018,02 - 03,2310,172,2482
09/02/2018,03 - 04,2245,173,2418
09/02/2018,04 - 05,2242,164,2406
09/02/2018,05 - 06,2256,169,2425
09/02/2018,06 - 07,2218,190,2408
09/02/2018,07 - 08,2242,207,2449
09/02/2018,08 - 09,2239,234,2473
09/02/2018,09 - 10,2180,259,2439
09/02/2018,10 - 11,2145,283,2428
09/02/2018,11 - 12,2110,308,2418
09/02/2018,12 - 13,2077,310,2387
09/02/2018,13 - 14,1999,328,2327
09/02/2018,14 - 15,1859,277,2136
09/02/2018,15 - 16,1753,248,2001
09/02/2018,16 - 17,1650,228,1878
09/02/2018,17 - 18,1666,229,1895
09/02/2018,18 - 19,1751,259,2010
09/02/2018,19 - 20,1825,281,2106
09/02/2018,20 - 21,1760,294,2054
09/02/2018,21 - 22,1660,262,1922
09/02/2018,22 - 23,1522,190,1712
09/02/2018,23 - 00,1407,175,1582
10/02/2018,00 - 01,1303,129,1432
10/02/2018,01 - 02,1243,112,1355
10/02/2018,02 - 03,1120,97,1217
10/02/2018,03 - 04,957,90,1047
10/02/2018,04 - 05,952,74,1026
10/02/2018,05 - 06,1044,70,1114
10/02/2018,06 - 07,1091,67,1158
10/02/2018,07 - 08,1159,66,1225
10/02/2018,08 - 09,1235,65,1300
10/02/2018,09 - 10,1282,89,1371
10/02/2018,10 - 11,1376,82,1458
10/02/2018,11 - 12,1404,68,1472
10/02/2018,12 - 13,1321,52,1373
10/02/2018,13 - 14,1182,47,1229
10/02/2018,14 - 15,1230,43,1273
10/02/2018,15 - 16,1210,33,1243
10/02/2018,16 - 17,1286,33,1319
10/02/2018,17 - 18,1378,51,1429
10/02/2018,18 - 19,1444,76,1520
10/02/2018,19 - 20,1609,101,1710
10/02/2018,20 - 21,1805,119,1924
10/02/2018,21 - 22,1923,121,2044
10/02/2018,22 - 23,1960,137,2097
10/02/2018,23 - 00,2009,170,2179
11/02/2018,00 - 01,2153,202,2355
11/02/2018,01 - 02,2277,249,2526
11/02/2018,02 - 03,2431,265,2696
11/02/2018,03 - 04,2490,334,2824
11/02/2018,04 - 05,2595,402,2997
11/02/2018,05 - 06,2845,422,3267
11/02/2018,06 - 07,2664,604,3268
11/02/2018,07 - 08,2761,674,3435
11/02/2018,08 - 09,3157,713,3870
11/02/2018,09 - 10,3168,727,3895
11/02/2018,10 - 11,3208,719,3927
11/02/2018,11 - 12,3238,714,3952
11/02/2018,12 - 13,3267,706,3973
11/02/2018,13 - 14,3303,717,4020
11/02/2018,14 - 15,3364,731,4095
11/02/2018,15 - 16,3378,735,4113
11/02/2018,16 - 17,3409,729,4138
11/02/2018,17 - 18,3306,765,4071
11/02/2018,18 - 19,3274,756,4030
11/02/2018,19 - 20,3169,768,3937
11/02/2018,20 - 21,3065,766,3831
11/02/2018,21 - 22,3044,758,3802
11/02/2018,22 - 23,3091,765,3856
11/02/2018,23 - 00,3160,768,3928
12/02/2018,00 - 01,3240,767,4007
12/02/2018,01 - 02,3358,767,4125
12/02/2018,02 - 03,3415,762,4177
12/02/2018,03 - 04,3360,765,4125
12/02/2018,04 - 05,3271,752,4023
12/02/2018,05 - 06,3153,737,3890
12/02/2018,06 - 07,3102,752,3854
12/02/2018,07 - 08,3171,764,3935
12/02/2018,08 - 09,3185,760,3945
12/02/2018,09 - 10,3213,763,3976
12/02/2018,10 - 11,3248,759,4007
12/02/2018,11 - 12,3242,753,3995
12/02/2018,12 - 13,3166,752,3918
12/02/2018,13 - 14,3049,746,3795
12/02/2018,14 - 15,3092,714,3806
12/02/2018,15 - 16,2859,659,3518
12/02/2018,16 - 17,2635,620,3255
12/02/2018,17 - 18,2412,631,3043
12/02/2018,18 - 19,2297,626,2923
12/02/2018,19 - 20,2024,631,2655
12/02/2018,20 - 21,1749,603,2352
12/02/2018,21 - 22,1649,515,2164
12/02/2018,22 - 23,1635,549,2184
12/02/2018,23 - 00,1589,504,2093
13/02/2018,00 - 01,1586,515,2101
13/02/2018,01 - 02,1411,530,1941
13/02/2018,02 - 03,1180,465,1645
13/02/2018,03 - 04,1142,378,1520
13/02/2018,04 - 05,978,291,1269
13/02/2018,05 - 06,973,238,1211
13/02/2018,06 - 07,852,236,1088
13/02/2018,07 - 08,796,238,1034
13/02/2018,08 - 09,783,231,1014
13/02/2018,09 - 10,852,247,1099
13/02/2018,10 - 11,816,206,1022
13/02/2018,11 - 12,919,172,1091
13/02/2018,12 - 13,1087,134,1221
13/02/2018,13 - 14,1099,145,1244
13/02/2018,14 - 15,1008,142,1150
13/02/2018,15 - 16,901,121,1022
13/02/2018,16 - 17,862,113,975
13/02/2018,17 - 18,878,99,977
13/02/2018,18 - 19,888,91,979
13/02/2018,19 - 20,1006,87,1093
13/02/2018,20 - 21,1113,94,1207
13/02/2018,21 - 22,1106,109,1215
13/02/2018,22 - 23,1066,108,1174
13/02/2018,23 - 00,1064,91,1155
14/02/2018,00 - 01,1068,70,1138
14/02/2018,01 - 02,1003,42,1045
14/02/2018,02 - 03,953,24,977
14/02/2018,03 - 04,818,26,844
14/02/2018,04 - 05,753,25,778
14/02/2018,05 - 06,786,35,821
14/02/2018,06 - 07,854,47,901
14/02/2018,07 - 08,940,48,988
14/02/2018,08 - 09,1048,50,1098
14/02/2018,09 - 10,1030,53,1083
14/02/2018,10 - 11,1057,69,1126
14/02/2018,11 - 12,1317,93,1410
14/02/2018,12 - 13,1806,130,1936
14/02/2018,13 - 14,2150,130,2280
14/02/2018,14 - 15,2303,127,2430
14/02/2018,15 - 16,2224,150,2374
14/02/2018,16 - 17,2007,172,2179
14/02/2018,17 - 18,2155,205,2360
14/02/2018,18 - 19,2576,267,2843
14/02/2018,19 - 20,2906,343,3249
14/02/2018,20 - 21,3070,441,3511
14/02/2018,21 - 22,3229,556,3785
14/02/2018,22 - 23,3275,556,3831
14/02/2018,23 - 00,3271,582,3853
15/02/2018,00 - 01,3299,554,3853
15/02/2018,01 - 02,3340,556,3896
15/02/2018,02 - 03,3209,563,3772
15/02/2018,03 - 04,3219,610,3829
15/02/2018,04 - 05,3318,633,3951
15/02/2018,05 - 06,3316,690,4006
15/02/2018,06 - 07,3384,695,4079
15/02/2018,07 - 08,3470,681,4151
15/02/2018,08 - 09,3471,710,4181
15/02/2018,09 - 10,3449,740,4189
15/02/2018,10 - 11,3422,758,4180
15/02/2018,11 - 12,3321,765,4086
15/02/2018,12 - 13,3124,750,3874
15/02/2018,13 - 14,3066,742,3808
15/02/2018,14 - 15,3027,731,3758
15/02/2018,15 - 16,2978,714,3692
15/02/2018,16 - 17,2906,712,3618
15/02/2018,17 - 18,2710,694,3404
15/02/2018,18 - 19,2637,676,3313
15/02/2018,19 - 20,2366,651,3017
15/02/2018,20 - 21,1960,584,2544
15/02/2018,21 - 22,1608,532,2140
15/02/2018,22 - 23,1528,460,1988
15/02/2018,23 - 00,1426,398,1824
16/02/2018,00 - 01,1299,298,1597
16/02/2018,01 - 02,1258,297,1555
16/02/2018,02 - 03,1260,305,1565
16/02/2018,03 - 04,1383,424,1807
16/02/2018,04 - 05,1516,465,1981
16/02/2018,05 - 06,1514,412,1926
16/02/2018,06 - 07,1467,404,1871
16/02/2018,07 - 08,1597,390,1987
16/02/2018,08 - 09,1747,425,2172
16/02/2018,09 - 10,1925,420,2345
16/02/2018,10 - 11,1910,434,2344
16/02/2018,11 - 12,1931,511,2442
16/02/2018,12 - 13,1850,596,2446
16/02/2018,13 - 14,1895,615,2510
16/02/2018,14 - 15,1824,668,2492
16/02/2018,15 - 16,1554,697,2251
16/02/2018,16 - 17,1293,681,1974
16/02/2018,17 - 18,1099,676,1775
16/02/2018,18 - 19,941,630,1571
16/02/2018,19 - 20,887,587,1474
16/02/2018,20 - 21,758,540,1298
16/02/2018,21 - 22,683,503,1186
16/02/2018,22 - 23,578,467,1045
16/02/2018,23 - 00,441,424,865
17/02/2018,00 - 01,369,311,680
17/02/2018,01 - 02,315,284,599
17/02/2018,02 - 03,247,239,486
17/02/2018,03 - 04,157,173,330
17/02/2018,04 - 05,111,98,209
17/02/2018,05 - 06,92,79,171
17/02/2018,06 - 07,45,79,124
17/02/2018,07 - 08,18,71,89
17/02/2018,08 - 09,19,42,61
17/02/2018,09 - 10,39,27,66
17/02/2018,10 - 11,47,25,72
17/02/2018,11 - 12,25,16,41
17/02/2018,12 - 13,23,16,39
17/02/2018,13 - 14,24,12,36
17/02/2018,14 - 15,33,9,42
17/02/2018,15 - 16,37,8,45
17/02/2018,16 - 17,46,9,55
17/02/2018,17 - 18,83,10,93
17/02/2018,18 - 19,148,8,156
17/02/2018,19 - 20,219,7,226
17/02/2018,20 - 21,282,7,289
17/02/2018,21 - 22,366,8,374
17/02/2018,22 - 23,436,9,445
17/02/2018,23 - 00,504,8,512
18/02/2018,00 - 01,575,9,584
18/02/2018,01 - 02,653,12,665
18/02/2018,02 - 03,739,14,753
18/02/2018,03 - 04,818,16,834
18/02/2018,04 - 05,867,18,885
18/02/2018,05 - 06,873,31,904
18/02/2018,06 - 07,861,41,902
18/02/2018,07 - 08,963,49,1012
18/02/2018,08 - 09,1063,71,1134
18/02/2018,09 - 10,1159,114,1273
18/02/2018,10 - 11,1298,153,1451
18/02/2018,11 - 12,1498,167,1665
18/02/2018,12 - 13,1516,167,1683
18/02/2018,13 - 14,1462,160,1622
18/02/2018,14 - 15,1371,135,1506
18/02/2018,15 - 16,1321,126,1447
18/02/2018,16 - 17,1185,105,1290
18/02/2018,17 - 18,1071,92,1163
18/02/2018,18 - 19,1044,83,1127
18/02/2018,19 - 20,1017,103,1120
18/02/2018,20 - 21,991,127,1118
18/02/2018,21 - 22,895,159,1054
18/02/2018,22 - 23,770,186,956
18/02/2018,23 - 00,690,182,872
19/02/2018,00 - 01,584,165,749
19/02/2018,01 - 02,453,162,615
19/02/2018,02 - 03,378,141,519
19/02/2018,03 - 04,354,107,461
19/02/2018,04 - 05,258,93,351
19/02/2018,05 - 06,188,80,268
19/02/2018,06 - 07,182,67,249
19/02/2018,07 - 08,164,58,222
19/02/2018,08 - 09,140,49,189
19/02/2018,09 - 10,100,34,134
19/02/2018,10 - 11,105,26,131
19/02/2018,11 - 12,105,16,121
19/02/2018,12 - 13,121,12,133
19/02/2018,13 - 14,125,14,139
19/02/2018,14 - 15,143,14,157
19/02/2018,15 - 16,165,14,179
19/02/2018,16 - 17,183,13,196
19/02/2018,17 - 18,245,13,258
19/02/2018,18 - 19,332,14,346
19/02/2018,19 - 20,407,19,426
19/02/2018,20 - 21,483,22,505
19/02/2018,21 - 22,570,24,594
19/02/2018,22 - 23,658,30,688
19/02/2018,23 - 00,730,42,772
20/02/2018,00 - 01,743,44,787
20/02/2018,01 - 02,729,60,789
20/02/2018,02 - 03,712,56,768
20/02/2018,03 - 04,719,67,786
20/02/2018,04 - 05,711,61,772
20/02/2018,05 - 06,658,76,734
20/02/2018,06 - 07,616,98,714
20/02/2018,07 - 08,692,113,805
20/02/2018,08 - 09,665,139,804
20/02/2018,09 - 10,659,123,782
20/02/2018,10 - 11,663,95,758
20/02/2018,11 - 12,587,102,689
20/02/2018,12 - 13,475,139,614
20/02/2018,13 - 14,394,148,542
20/02/2018,14 - 15,352,165,517
20/02/2018,15 - 16,346,151,497
20/02/2018,16 - 17,291,164,455
20/02/2018,17 - 18,267,187,454
20/02/2018,18 - 19,249,181,430
20/02/2018,19 - 20,249,154,403
20/02/2018,20 - 21,177,133,310
20/02/2018,21 - 22,113,95,208
20/02/2018,22 - 23,72,71,143
20/02/2018,23 - 00,90,52,142
21/02/2018,00 - 01,88,33,121
21/02/2018,01 - 02,43,19,62
21/02/2018,02 - 03,47,14,61
21/02/2018,03 - 04,49,11,60
21/02/2018,04 - 05,53,7,60
21/02/2018,05 - 06,70,13,83
21/02/2018,06 - 07,88,15,103
21/02/2018,07 - 08,87,10,97
21/02/2018,08 - 09,101,7,108
21/02/2018,09 - 10,118,7,125
21/02/2018,10 - 11,83,8,91
21/02/2018,11 - 12,97,8,105
21/02/2018,12 - 13,157,8,165
21/02/2018,13 - 14,230,9,239
21/02/2018,14 - 15,241,9,250
21/02/2018,15 - 16,456,9,465
21/02/2018,16 - 17,288,10,298
21/02/2018,17 - 18,304,12,316
21/02/2018,18 - 19,288,14,302
21/02/2018,19 - 20,293,15,308
21/02/2018,20 - 21,256,17,273
21/02/2018,21 - 22,231,20,251
21/02/2018,22 - 23,274,20,294
21/02/2018,23 - 00,302,19,321
22/02/2018,00 - 01,358,26,384
